alias,categories,coordinates,display_phone,hours,yelp_id,image_url,is_claimed,is_closed,display_address,address1,address2,address3,city,state,zip_code,country,business_name,phone,price,rating,review_count,transactions,yelp_url
bristol-lounge-chicago,"[{'alias': 'polish', 'title': 'Polish'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 41.9370231628418, 'longitude': -87.7210006713867}",(773) 545-7072,,bsrl5EeDAEtetWLz1fm4yA,https://s3-media2.fl.yelpcdn.com/bphoto/2mEaNi7YETuuNAfrY_FaJQ/o.jpg,True,False,"['3084 N Milwaukee Ave', 'Chicago, IL 60618']",3084 N Milwaukee Ave,,,Chicago,IL,60618,US,Bristol Lounge,+17735457072,$,3.5,6,[],https://www.yelp.com/biz/bristol-lounge-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
friendship-chinese-restaurant-chicago,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 41.9324798583984, 'longitude': -87.7135467529297}",(773) 227-0970,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",h_fKxtXwqvZx2CZSt8YbmQ,https://s3-media1.fl.yelpcdn.com/bphoto/4SDx3a3CiwaYb2lN49xA4A/o.jpg,True,False,"['2830 N Milwaukee Ave', 'Chicago, IL 60618']",2830 N Milwaukee Ave,,,Chicago,IL,60618,US,Friendship Chinese Restaurant,+17732270970,$$,3.5,781,"['pickup', 'delivery']",https://www.yelp.com/biz/friendship-chinese-restaurant-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
big-rays-grill-chicago,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 41.80913, 'longitude': -87.64516}",(773) 285-6201,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",4Rh2Bb8tpSzOxsWt1DuAjQ,https://s3-media1.fl.yelpcdn.com/bphoto/SM98m3JAOZaIPQmA7p6E5Q/o.jpg,False,False,"['4653 S Halsted St', 'Chicago, IL 60609']",4653 S Halsted St,,,Chicago,IL,60609,US,Big Ray's Grill,+17732856201,$,3.0,5,[],https://www.yelp.com/biz/big-rays-grill-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
home-run-inn-pizza-chicago-8,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.695309, 'longitude': -87.681567}",(773) 432-9696,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",tzigZFRGht_ktOqh_pgCQg,https://s3-media3.fl.yelpcdn.com/bphoto/6Wdeo1UHpB-WS6dJey6KWg/o.jpg,True,False,"['10900 S Western Ave', 'Chicago, IL 60643']",10900 S Western Ave,,,Chicago,IL,60643,US,Home Run Inn Pizza,+17734329696,$$,3.0,98,['pickup'],https://www.yelp.com/biz/home-run-inn-pizza-chicago-8?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
subway-chicago-201,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.9290781054181, 'longitude': -87.6819169521332}",(773) 252-3003,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",tT0lj2G4dgcMFo_uyUotOA,https://s3-media2.fl.yelpcdn.com/bphoto/PLxWjSYVLi0MtL5f9c969Q/o.jpg,True,False,"['2579 N Elston Ave', 'Chicago, IL 60647']",2579 N Elston Ave,,,Chicago,IL,60647,US,Subway,+17732523003,$,3.0,4,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-chicago-201?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
taco-bell-chicago-6,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","{'latitude': 41.937947, 'longitude': -87.722068}",(773) 539-2762,"[{'open': [{'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '0700', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",hRvvbN85q7r5856PKavveQ,https://s3-media3.fl.yelpcdn.com/bphoto/Vwoip58c-Y7-1wOZk8mSfA/o.jpg,True,False,"['3143 N Milwaukee Ave', 'Chicago, IL 60618']",3143 N Milwaukee Ave,,,Chicago,IL,60618,US,Taco Bell,+17735392762,$,3.0,44,['delivery'],https://www.yelp.com/biz/taco-bell-chicago-6?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
panda-china-chicago-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 41.9540426, 'longitude': -87.7867556}",(773) 202-8883,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",jlnAEW4-Suhd5OylaRYJSw,https://s3-media3.fl.yelpcdn.com/bphoto/XmD5oimMRlxKEIZAQMZsZA/o.jpg,True,False,"['4042 N Narragansett Ave', 'Chicago, IL 60634']",4042 N Narragansett Ave,,,Chicago,IL,60634,US,Panda China,+17732028883,,3.5,8,"['pickup', 'delivery']",https://www.yelp.com/biz/panda-china-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
potbelly-sandwich-shop-chicago-27,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 41.869183, 'longitude': -87.663916}",(312) 633-9915,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",a0zep1S0xpEhvHGsTVfNTg,https://s3-media2.fl.yelpcdn.com/bphoto/e61A8i-ezLcwV86W4SW49Q/o.jpg,True,False,"['1459 W Taylor St', 'Chicago, IL 60607']",1459 W Taylor St,,,Chicago,IL,60607,US,Potbelly Sandwich Shop,+13126339915,$,3.0,59,"['pickup', 'delivery']",https://www.yelp.com/biz/potbelly-sandwich-shop-chicago-27?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
loquacious-culinary-events-chicago,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'personalchefs', 'title': 'Personal Chefs'}]","{'latitude': 41.7110454057908, 'longitude': -87.6820367699371}",(773) 536-9043,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",qIexz20O5mJXa7zT7v5Q9A,https://s3-media1.fl.yelpcdn.com/bphoto/1AxoGbdWFBvsx_4noHumHw/o.jpg,True,False,"['10018 S Western', 'Chicago, IL 60643']",10018 S Western,,,Chicago,IL,60643,US,Loquacious Culinary Events,+17735369043,,4.5,31,[],https://www.yelp.com/biz/loquacious-culinary-events-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
freshii-chicago-33,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.881824, 'longitude': -87.65703}",(312) 989-3836,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",a5jWre2CCaXMGqFquq-wqg,https://s3-media4.fl.yelpcdn.com/bphoto/I-fmCwuoSlcCeurX1XITJw/o.jpg,True,False,"['1164 W Madison St', 'Chicago, IL 60607']",1164 W Madison St,,,Chicago,IL,60607,US,Freshii,+13129893836,$$,2.5,29,"['delivery', 'pickup']",https://www.yelp.com/biz/freshii-chicago-33?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
tuscany-taylor-chicago,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 41.869577, 'longitude': -87.651847}",(312) 829-1990,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",QaNr4e16T3MW0li-Um2kGQ,https://s3-media1.fl.yelpcdn.com/bphoto/jiZ37fDxbE1DvqV1yhALtA/o.jpg,True,False,"['1014 W Taylor St', 'Chicago, IL 60607']",1014 W Taylor St,,,Chicago,IL,60607,US,Tuscany - Taylor,+13128291990,$$,4.0,421,"['pickup', 'delivery']",https://www.yelp.com/biz/tuscany-taylor-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
home-run-inn-pizza-chicago-8,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.695309, 'longitude': -87.681567}",(773) 432-9696,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",tzigZFRGht_ktOqh_pgCQg,https://s3-media3.fl.yelpcdn.com/bphoto/6Wdeo1UHpB-WS6dJey6KWg/o.jpg,True,False,"['10900 S Western Ave', 'Chicago, IL 60643']",10900 S Western Ave,,,Chicago,IL,60643,US,Home Run Inn Pizza,+17734329696,$$,3.0,98,['pickup'],https://www.yelp.com/biz/home-run-inn-pizza-chicago-8?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
mad-social-chicago,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 41.88187, 'longitude': -87.65598}",(312) 243-2097,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",DCjO2J5tZiCi96u_-hdtDg,https://s3-media3.fl.yelpcdn.com/bphoto/yfNnMHhwjO0lo4CLQ3R7Aw/o.jpg,True,False,"['1140 W. Madison St', 'Chicago, IL 60607']",1140 W. Madison St,,,Chicago,IL,60607,US,MAD Social,+13122432097,$$,4.0,418,"['delivery', 'pickup']",https://www.yelp.com/biz/mad-social-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
uncle-remus-chicken-and-barbeque-chicago,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 41.8808817788672, 'longitude': -87.7320966635588}",(773) 265-8441,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",nOnbGSDnro7QG79W1rJEtQ,https://s3-media3.fl.yelpcdn.com/bphoto/TQXdOPlIVbDMSpFtn0ailg/o.jpg,False,True,"['4236 W Madison St', 'Chicago, IL 60624']",4236 W Madison St,,,Chicago,IL,60624,US,Uncle Remus Chicken & Barbeque,+17732658441,$,3.0,9,['pickup'],https://www.yelp.com/biz/uncle-remus-chicken-and-barbeque-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
subway-chicago-149,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 41.7938336, 'longitude': -87.6934599}",(773) 434-4524,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",ACFxyRPKEO8avOjE736Gnw,https://s3-media1.fl.yelpcdn.com/bphoto/RpIXht1OOTw6O3xzDslzIA/o.jpg,True,False,"['2756 W 55th St', 'Chicago, IL 60632']",2756 W 55th St,,,Chicago,IL,60632,US,Subway,+17734344524,$,4.0,5,[],https://www.yelp.com/biz/subway-chicago-149?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
la-oaxaqueña-chicago-4,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9426653, 'longitude': -87.7299573}",(773) 545-8585,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",qWFpQt5Lcyz_kg1UkDDmeQ,https://s3-media1.fl.yelpcdn.com/bphoto/NvDfq358MXovz869fXy2xA/o.jpg,True,False,"['3382 N Milwaukee Ave', 'Chicago, IL 60641']",3382 N Milwaukee Ave,,,Chicago,IL,60641,US,La Oaxaqueña,+17735458585,$$,4.0,209,[],https://www.yelp.com/biz/la-oaxaque%C3%B1a-chicago-4?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
subway-chicago-91,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.9944019, 'longitude': -87.6596211}",(773) 465-7827,,bq-nQ4u1o5ugKM5VZULZGw,https://s3-media1.fl.yelpcdn.com/bphoto/iECmbfK9gMkWCJTP-Bko5A/o.jpg,True,False,"['1139 W Granville Ave', 'Chicago, IL 60660']",1139 W Granville Ave,,,Chicago,IL,60660,US,Subway,+17734657827,$,2.0,12,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-chicago-91?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
palenque-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.793755069375, 'longitude': -87.6930823177099}",,,ferE90xYrS8PPR_jR1J_xQ,https://s3-media4.fl.yelpcdn.com/bphoto/5D54gWm3IWLcQThCtFDNXQ/o.jpg,False,False,"['2756 W 55th St', 'Chicago, IL 60632']",2756 W 55th St,,,Chicago,IL,60632,US,Palenque,,$,4.5,26,[],https://www.yelp.com/biz/palenque-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
little-caesars-pizza-chicago-14,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.8066633, 'longitude': -87.7044056}",(773) 254-6868,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",tHVDdPtz8IN3aFDZik33vQ,https://s3-media4.fl.yelpcdn.com/bphoto/HZrgGG92kuN_Pn3Eih3dBQ/o.jpg,True,False,"['3225 W. 47Th Place', 'Chicago, IL 60632']",3225 W. 47Th Place,,,Chicago,IL,60632,US,Little Caesars Pizza,+17732546868,$,2.0,6,[],https://www.yelp.com/biz/little-caesars-pizza-chicago-14?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
steingolds-chicago,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 41.95451, 'longitude': -87.67582}",(773) 661-2469,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",UgDwjwn6HkExlbSeIGX0gw,https://s3-media3.fl.yelpcdn.com/bphoto/q5jLcJhzcEW9itUgdpD5_A/o.jpg,True,False,"['1840 W Irving Park Rd', 'Chicago, IL 60613']",1840 W Irving Park Rd,,,Chicago,IL,60613,US,Steingold's,+17736612469,$$,3.5,231,"['pickup', 'delivery']",https://www.yelp.com/biz/steingolds-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
subway-chicago-243,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 41.7065447, 'longitude': -87.668425}",(773) 941-5856,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",5tTM4l24LLlWbk_7Nfp3DA,https://s3-media2.fl.yelpcdn.com/bphoto/oQ7xu1qF16GjhNq7oi-o8w/o.jpg,True,False,"['1901 W 103rd St', 'Chicago, IL 60643']",1901 W 103rd St,,,Chicago,IL,60643,US,Subway,+17739415856,$,2.0,3,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-chicago-243?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
mcdonalds-chicago-73,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 41.9932456447644, 'longitude': -87.783513586046}",(773) 631-7817,"[{'open': [{'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0500', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",SWCZ7Y8rjSWbtVdDJ6vC2g,https://s3-media4.fl.yelpcdn.com/bphoto/3AcTrq4_uVizEfJ_fMT7Ug/o.jpg,True,False,"['6125 N Milwaukee Ave', 'Chicago, IL 60646']",6125 N Milwaukee Ave,,,Chicago,IL,60646,US,McDonald's,+17736317817,$,2.5,27,[],https://www.yelp.com/biz/mcdonalds-chicago-73?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
